ミナト,0.6007504463195801
ミナト,0.526181697845459
ミナト,0.5457785129547119
ミナト,0.5757920742034912
ミナト,0.5457172393798828
ミナト,0.7488148212432861
ミナト,0.5345165729522705
ミナト,0.520176887512207
ミナト,0.513885498046875
ミナト,0.42316770553588867
ミナト,0.44782567024230957
ミナト,0.49376368522644043
ミナト,0.49362611770629883
ミナト,0.4634084701538086
ミナト,1.1592793464660645
ミナト,0.59482741355896
ミナト,0.46378111839294434
ミナト,0.6249873638153076
mama,0.5971004962921143
mama,0.5141565799713135
ミナト,0.4634823799133301
ミナト,0.48731207847595215
ミナト,0.7455146312713623
ミナト,0.7861325740814209
ミナト,2.5318028926849365
ミナト,0.5440800189971924
ミナト,0.4838430881500244
ミナト,0.6250741481781006
ミナト,0.6567621231079102
ミナト,0.4848806858062744
ミナト,0.4633944034576416
ミナト,0.6067464351654053
ミナト,0.4734790325164795
